sport,game_id,game_start,away_team,home_team,market,player_name,player_team,player_position,timestamp,bovada_line,bovada_over_price,bovada_under_price,draftkings_line,draftkings_over_price,draftkings_under_price,fanduel_line,fanduel_over_price,fanduel_under_price,betmgm_line,betmgm_over_price,betmgm_under_price,betonlineag_line,betonlineag_over_price,betonlineag_under_price,betrivers_line,betrivers_over_price,betrivers_under_price,vig_from_best_odds,fair_odds_over,fair_odds_under,best_odds_over,best_odds_under,best_odds_over_sportsbook,best_odds_under_sportsbook,best_odds_over_line,best_odds_under_line,fair_line,fair_line_method
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_points,Darius Hannah,,,2025-03-09 13:41:56.890386,,,,,,,11.5,-106.0,-120.0,11.5,100.0,-130.0,,,,,,,4.55,109.09,-109.09,100.0,-120.0,betmgm,fanduel,11.5,11.5,11.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_points_alternate,Darius Hannah,,,2025-03-09 13:41:56.890449,,,,,,,19.5,-189.0,,,,,,,,,,,,,,-189.0,,fanduel,,19.5,,19.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_points_rebounds,Darius Hannah,,,2025-03-09 13:41:56.890543,,,,,,,17.5,-125.0,-102.0,,,,,,,,,,6.05,-110.02,110.02,-125.0,-102.0,fanduel,fanduel,17.5,17.5,17.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_rebounds,Darius Hannah,,,2025-03-09 13:41:56.890563,,,,,,,6.5,100.0,-130.0,6.5,105.0,-141.0,,,,,,,5.3,115.87,-115.87,105.0,-130.0,betmgm,fanduel,6.5,6.5,6.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_rebounds_alternate,Darius Hannah,,,2025-03-09 13:41:56.890583,,,,,,,5.5,172.0,,,,,,,,,,,,,,172.0,,fanduel,,5.5,,5.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_threes,Darius Hannah,,,2025-03-09 13:41:56.890962,,,,,,,,,,0.5,165.0,-222.0,,,,,,,6.68,182.7,-182.7,165.0,-222.0,betmgm,betmgm,0.5,0.5,0.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_threes_alternate,Darius Hannah,,,2025-03-09 13:41:56.890655,,,,,,,0.5,140.0,,,,,,,,,,,,,,140.0,,fanduel,,0.5,,0.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_assists,Duke Deen,,,2025-03-09 13:41:56.890765,,,,,,,,,,2.5,100.0,-130.0,,,,,,,6.52,113.04,-113.04,100.0,-130.0,betmgm,betmgm,2.5,2.5,2.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_points,Duke Deen,,,2025-03-09 13:41:56.890372,,,,,,,11.5,-102.0,-125.0,10.5,-125.0,-105.0,,,,,,,,,,-125.0,-125.0,betmgm,fanduel,10.5,11.5,11.0,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_points_alternate,Duke Deen,,,2025-03-09 13:41:56.890438,,,,,,,19.5,-185.0,,,,,,,,,,,,,,-185.0,,fanduel,,19.5,,19.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_rebounds,Duke Deen,,,2025-03-09 13:41:56.890915,,,,,,,,,,2.5,-145.0,110.0,,,,,,,6.8,-124.29,124.29,-145.0,110.0,betmgm,betmgm,2.5,2.5,2.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_threes,Duke Deen,,,2025-03-09 13:41:56.891021,,,,,,,,,,2.5,100.0,-135.0,,,,,,,7.45,114.89,-114.89,100.0,-135.0,betmgm,betmgm,2.5,2.5,2.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_threes_alternate,Duke Deen,,,2025-03-09 13:41:56.890614,,,,,,,3.5,-118.0,,,,,,,,,,,,,,-118.0,,fanduel,,3.5,,3.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_threes_alternate,Mitch Mascari,,,2025-03-09 13:41:56.890624,,,,,,,3.5,-108.0,,,,,,,,,,,,,,-108.0,,fanduel,,3.5,,3.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_assists,Tavion Banks,,,2025-03-09 13:41:56.890779,,,,,,,,,,0.5,-208.0,155.0,,,,,,,6.75,-172.21,172.21,-208.0,155.0,betmgm,betmgm,0.5,0.5,0.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_points,Tavion Banks,,,2025-03-09 13:41:56.890845,,,,,,,,,,9.5,-130.0,100.0,,,,,,,6.52,-113.04,113.04,-130.0,100.0,betmgm,betmgm,9.5,9.5,9.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_rebounds,Tavion Banks,,,2025-03-09 13:41:56.890929,,,,,,,,,,5.5,110.0,-145.0,,,,,,,6.8,124.29,-124.29,110.0,-145.0,betmgm,betmgm,5.5,5.5,5.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_threes,Tavion Banks,,,2025-03-09 13:41:56.891033,,,,,,,,,,0.5,360.0,-588.0,,,,,,,7.2,393.14,-393.14,360.0,-588.0,betmgm,betmgm,0.5,0.5,0.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_assists,Zek Montgomery,,,2025-03-09 13:41:56.890750,,,,,,,,,,1.5,155.0,-208.0,,,,,,,6.75,172.21,-172.21,155.0,-208.0,betmgm,betmgm,1.5,1.5,1.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_points,Zek Montgomery,,,2025-03-09 13:41:56.890340,,,,,,,10.5,-111.0,-115.0,9.5,-130.0,100.0,,,,,,,,,,-130.0,-115.0,betmgm,fanduel,9.5,10.5,10.0,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_points_alternate,Zek Montgomery,,,2025-03-09 13:41:56.890461,,,,,,,19.5,-145.0,,,,,,,,,,,,,,-145.0,,fanduel,,19.5,,19.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_rebounds,Zek Montgomery,,,2025-03-09 13:41:56.890902,,,,,,,,,,1.5,-175.0,130.0,,,,,,,7.11,-146.36,146.36,-175.0,130.0,betmgm,betmgm,1.5,1.5,1.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_threes,Zek Montgomery,,,2025-03-09 13:41:56.891000,,,,,,,,,,0.5,-154.0,120.0,,,,,,,6.08,-133.39,133.39,-154.0,120.0,betmgm,betmgm,0.5,0.5,0.5,median
basketball_ncaab,9d966f69f9a8ec53e71375fc51bbf057,2025-03-09T18:15:00Z,Bradley Braves,Drake Bulldogs,player_threes_alternate,Zek Montgomery,,,2025-03-09 13:41:56.890673,,,,,,,1.5,182.0,,,,,,,,,,,,,,182.0,,fanduel,,1.5,,1.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_assists,Great Osobor,,,2025-03-09 13:41:57.176456,,,,,,,,,,3.5,-105.0,-120.0,3.5,-111.0,-116.0,,,,4.92,104.85,-104.85,-105.0,-116.0,betmgm,betonlineag,3.5,3.5,3.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_assists_alternate,Great Osobor,,,2025-03-09 13:41:57.176548,,,,,,,,,,,,,4.5,-1111.0,,,,,,,,-1111.0,,betonlineag,,4.5,,4.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points,Great Osobor,,,2025-03-09 13:41:57.176609,,,,,,,14.5,-120.0,-108.0,15.5,-118.0,-110.0,14.5,-114.0,-114.0,,,,5.19,-102.6,102.6,-114.0,-110.0,betonlineag,betmgm,14.5,15.5,14.5,most_common
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_alternate,Great Osobor,,,2025-03-09 13:41:57.176734,,,,,,,24.5,-120.0,,,,,16.5,1055.0,,,,,,,,1055.0,,betonlineag,,16.5,,20.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_rebounds,Great Osobor,,,2025-03-09 13:41:57.177356,,,,,,,22.5,-106.0,-120.0,,,,,,,,,,6.0,106.0,-106.0,-106.0,-120.0,fanduel,fanduel,22.5,22.5,22.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_rebounds_assists_alternate,Great Osobor,,,2025-03-09 13:41:57.176852,,,,,,,,,,,,,27.5,1277.0,,,,,,,,1277.0,,betonlineag,,27.5,,27.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_rebounds,Great Osobor,,,2025-03-09 13:41:57.177024,,,,,,,7.5,105.0,-141.0,7.5,100.0,-130.0,7.5,-103.0,-125.0,,,,4.34,113.89,-113.89,105.0,-125.0,fanduel,betonlineag,7.5,7.5,7.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_rebounds_alternate,Great Osobor,,,2025-03-09 13:41:57.177115,,,,,,,3.5,285.0,,,,,8.5,855.0,,,,,,,,285.0,,fanduel,,3.5,,6.0,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_assists,Jackson Shelstad,,,2025-03-09 13:41:57.176422,,,,,,,,,,2.5,150.0,-200.0,2.5,146.0,-192.0,,,,5.75,164.38,-164.38,150.0,-192.0,betmgm,betonlineag,2.5,2.5,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_assists_alternate,Jackson Shelstad,,,2025-03-09 13:41:57.176499,,,,,,,,,,,,,4.5,-185.0,,,,,,,,-185.0,,betonlineag,,4.5,,4.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points,Jackson Shelstad,,,2025-03-09 13:41:57.176578,,,,,,,14.5,-118.0,-110.0,14.5,-125.0,-105.0,15.5,120.0,-156.0,,,,5.35,-105.68,105.68,-118.0,-156.0,fanduel,betonlineag,14.5,15.5,14.5,most_common
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_alternate,Jackson Shelstad,,,2025-03-09 13:41:57.176648,,,,,,,24.5,-116.0,,,,,15.5,1138.0,,,,,,,,1138.0,,betonlineag,,15.5,,20.0,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_rebounds_assists_alternate,Jackson Shelstad,,,2025-03-09 13:41:57.176829,,,,,,,,,,,,,28.5,1253.0,,,,,,,,1253.0,,betonlineag,,28.5,,28.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_rebounds,Jackson Shelstad,,,2025-03-09 13:41:57.177009,,,,,,,,,,2.5,-115.0,-115.0,2.5,-119.0,-109.0,,,,5.64,-102.56,102.56,-115.0,-109.0,betmgm,betonlineag,2.5,2.5,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_rebounds_alternate,Jackson Shelstad,,,2025-03-09 13:41:57.177052,,,,,,,,,,,,,2.5,2763.0,,,,,,,,2763.0,,betonlineag,,2.5,,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_threes,Jackson Shelstad,,,2025-03-09 13:41:57.177160,,,,,,,,,,1.5,-135.0,100.0,1.5,-141.0,108.0,,,,5.52,-119.49,119.49,-135.0,108.0,betmgm,betonlineag,1.5,1.5,1.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_threes_alternate,Jackson Shelstad,,,2025-03-09 13:41:57.177268,,,,,,,2.5,-152.0,,,,,3.5,3441.0,,,,,,,,-152.0,,fanduel,,2.5,,3.0,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_assists,Keeshawn Barthelemy,,,2025-03-09 13:41:57.176388,,,,,,,,,,2.5,125.0,-164.0,2.5,122.0,-159.0,,,,5.83,138.13,-138.13,125.0,-159.0,betmgm,betonlineag,2.5,2.5,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_assists_alternate,Keeshawn Barthelemy,,,2025-03-09 13:41:57.176482,,,,,,,,,,,,,3.5,-303.0,,,,,,,,-303.0,,betonlineag,,3.5,,3.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points,Keeshawn Barthelemy,,,2025-03-09 13:41:57.176569,,,,,,,,,,10.5,-105.0,-120.0,10.5,-103.0,-125.0,,,,5.28,107.5,-107.5,-103.0,-120.0,betonlineag,betmgm,10.5,10.5,10.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_alternate,Keeshawn Barthelemy,,,2025-03-09 13:41:57.176626,,,,,,,,,,,,,12.5,-217.0,,,,,,,,-217.0,,betonlineag,,12.5,,12.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_rebounds_assists_alternate,Keeshawn Barthelemy,,,2025-03-09 13:41:57.176760,,,,,,,,,,,,,19.5,-256.0,,,,,,,,-256.0,,betonlineag,,19.5,,19.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_rebounds,Keeshawn Barthelemy,,,2025-03-09 13:41:57.176994,,,,,,,,,,2.5,-164.0,130.0,2.5,-175.0,135.0,,,,4.67,-145.98,145.98,-164.0,135.0,betmgm,betonlineag,2.5,2.5,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_rebounds_alternate,Keeshawn Barthelemy,,,2025-03-09 13:41:57.177036,,,,,,,,,,,,,3.5,1993.0,,,,,,,,1993.0,,betonlineag,,3.5,,3.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_threes,Keeshawn Barthelemy,,,2025-03-09 13:41:57.177146,,,,,,,,,,1.5,-120.0,-105.0,1.5,-119.0,-109.0,,,,5.56,-106.09,106.09,-119.0,-105.0,betonlineag,betmgm,1.5,1.5,1.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_threes_alternate,Keeshawn Barthelemy,,,2025-03-09 13:41:57.177192,,,,,,,,,,,,,2.5,557.0,,,,,,,,557.0,,betonlineag,,2.5,,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_assists,Mekhi Mason,,,2025-03-09 13:41:57.176448,,,,,,,,,,2.5,110.0,-145.0,2.5,107.0,-139.0,,,,5.78,122.13,-122.13,110.0,-139.0,betmgm,betonlineag,2.5,2.5,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_assists_alternate,Mekhi Mason,,,2025-03-09 13:41:57.176515,,,,,,,,,,,,,2.5,-323.0,,,,,,,,-323.0,,betonlineag,,2.5,,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points,Mekhi Mason,,,2025-03-09 13:41:57.176600,,,,,,,12.5,-130.0,100.0,12.5,-125.0,-105.0,12.5,-127.0,-102.0,,,,5.56,-111.11,111.11,-125.0,100.0,betmgm,fanduel,12.5,12.5,12.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_alternate,Mekhi Mason,,,2025-03-09 13:41:57.176713,,,,,,,24.5,132.0,,,,,12.5,1179.0,,,,,,,,1179.0,,betonlineag,,12.5,,18.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_rebounds_assists_alternate,Mekhi Mason,,,2025-03-09 13:41:57.176783,,,,,,,,,,,,,20.5,3612.0,,,,,,,,3612.0,,betonlineag,,20.5,,20.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_rebounds,Mekhi Mason,,,2025-03-09 13:41:57.177002,,,,,,,,,,2.5,110.0,-145.0,2.5,104.0,-135.0,,,,5.07,120.64,-120.64,110.0,-135.0,betmgm,betonlineag,2.5,2.5,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_rebounds_alternate,Mekhi Mason,,,2025-03-09 13:41:57.177085,,,,,,,,,,,,,6.5,3359.0,,,,,,,,3359.0,,betonlineag,,6.5,,6.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_threes,Mekhi Mason,,,2025-03-09 13:41:57.177167,,,,,,,,,,2.5,105.0,-135.0,2.5,104.0,-135.0,,,,6.23,117.77,-117.77,105.0,-135.0,betmgm,betmgm,2.5,2.5,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_threes_alternate,Mekhi Mason,,,2025-03-09 13:41:57.177223,,,,,,,2.5,300.0,,,,,2.5,-345.0,,,,,,,,300.0,,fanduel,,2.5,,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_assists,Nate Bittle,,,2025-03-09 13:41:57.176431,,,,,,,,,,,,,1.5,-103.0,-125.0,,,,6.29,109.49,-109.49,-103.0,-125.0,betonlineag,betonlineag,1.5,1.5,1.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_assists_alternate,Nate Bittle,,,2025-03-09 13:41:57.176470,,,,,,,,,,,,,1.5,1953.0,,,,,,,,1953.0,,betonlineag,,1.5,,1.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points,Nate Bittle,,,2025-03-09 13:41:57.176593,,,,,,,13.5,-102.0,-128.0,13.5,-118.0,-110.0,13.5,-103.0,-125.0,,,,2.88,103.73,-103.73,-102.0,-110.0,fanduel,betmgm,13.5,13.5,13.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_alternate,Nate Bittle,,,2025-03-09 13:41:57.176691,,,,,,,24.5,130.0,,,,,13.5,4225.0,,,,,,,,4225.0,,betonlineag,,13.5,,19.0,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_rebounds,Nate Bittle,,,2025-03-09 13:41:57.177365,,,,,,,20.5,-111.0,-115.0,,,,,,,,,,6.1,101.68,-101.68,-111.0,-115.0,fanduel,fanduel,20.5,20.5,20.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_rebounds_assists_alternate,Nate Bittle,,,2025-03-09 13:41:57.176805,,,,,,,,,,,,,37.5,3634.0,,,,,,,,3634.0,,betonlineag,,37.5,,37.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_rebounds,Nate Bittle,,,2025-03-09 13:41:57.176986,,,,,,,6.5,-145.0,110.0,7.5,110.0,-145.0,7.5,102.0,-132.0,,,,4.52,119.48,-119.48,-145.0,-132.0,fanduel,betonlineag,6.5,7.5,7.5,most_common
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_rebounds_alternate,Nate Bittle,,,2025-03-09 13:41:57.177067,,,,,,,13.5,270.0,,,,,7.5,1030.0,,,,,,,,1030.0,,betonlineag,,7.5,,10.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_threes,Nate Bittle,,,2025-03-09 13:41:57.177137,,,,,,,,,,0.5,-208.0,155.0,0.5,-213.0,160.0,,,,5.99,-175.58,175.58,-208.0,160.0,betmgm,betonlineag,0.5,0.5,0.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_threes_alternate,Nate Bittle,,,2025-03-09 13:41:57.177212,,,,,,,1.5,-233.0,,,,,1.5,1717.0,,,,,,,,1717.0,,betonlineag,,1.5,,1.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_assists,TJ Bamba,,,2025-03-09 13:41:57.176439,,,,,,,,,,2.5,-130.0,100.0,2.5,-127.0,-102.0,,,,5.95,-111.89,111.89,-127.0,100.0,betonlineag,betmgm,2.5,2.5,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_assists_alternate,TJ Bamba,,,2025-03-09 13:41:57.176531,,,,,,,,,,,,,2.5,474.0,,,,,,,,474.0,,betonlineag,,2.5,,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points,TJ Bamba,,,2025-03-09 13:41:57.176585,,,,,,,10.5,-110.0,-118.0,10.5,-135.0,100.0,10.5,-120.0,-108.0,,,,2.38,-104.76,104.76,-110.0,100.0,fanduel,betmgm,10.5,10.5,10.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_alternate,TJ Bamba,,,2025-03-09 13:41:57.176670,,,,,,,19.5,270.0,,,,,10.5,4633.0,,,,,,,,4633.0,,betonlineag,,10.5,,15.0,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points_rebounds_assists_alternate,TJ Bamba,,,2025-03-09 13:41:57.176957,,,,,,,,,,,,,19.5,2975.0,,,,,,,,2975.0,,betonlineag,,19.5,,19.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_rebounds,TJ Bamba,,,2025-03-09 13:41:57.177017,,,,,,,,,,3.5,105.0,-141.0,3.5,-102.0,-127.0,,,,4.73,114.69,-114.69,105.0,-127.0,betmgm,betonlineag,3.5,3.5,3.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_rebounds_alternate,TJ Bamba,,,2025-03-09 13:41:57.177098,,,,,,,,,,,,,5.5,4035.0,,,,,,,,4035.0,,betonlineag,,5.5,,5.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_threes,TJ Bamba,,,2025-03-09 13:41:57.177153,,,,,,,,,,0.5,-161.0,125.0,0.5,-161.0,124.0,,,,6.13,-138.79,138.79,-161.0,125.0,betmgm,betmgm,0.5,0.5,0.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_threes_alternate,TJ Bamba,,,2025-03-09 13:41:57.177238,,,,,,,1.5,-154.0,,,,,1.5,596.0,,,,,,,,596.0,,betonlineag,,1.5,,1.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_assists,Zoom Diallo,,,2025-03-09 13:41:57.177437,,,,,,,,,,2.5,110.0,-145.0,,,,,,,6.8,124.29,-124.29,110.0,-145.0,betmgm,betmgm,2.5,2.5,2.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_points,Zoom Diallo,,,2025-03-09 13:41:57.177464,,,,,,,,,,9.5,-175.0,135.0,,,,,,,6.19,-149.55,149.55,-175.0,135.0,betmgm,betmgm,9.5,9.5,9.5,median
basketball_ncaab,4072356c9bac0fa0c9da530662aa10ef,2025-03-09T19:00:00Z,Oregon Ducks,Washington Huskies,player_rebounds,Zoom Diallo,,,2025-03-09 13:41:57.177507,,,,,,,,,,2.5,-141.0,105.0,,,,,,,7.29,-119.94,119.94,-141.0,105.0,betmgm,betmgm,2.5,2.5,2.5,median
